0.548725,0.985613,0.878276,0.766842,0.765695,0.758003,0.700318,0.556204,0.924367,0.483384,0.945476,0.778802,0.447353,0.510409,0.731637,0.685871,0.548277,0.816129,1.033302,0.867525,0.820674,0.729613,0.577571,0.869917,0.825569,0.730960,0.991097,0.793555,0.610350,0.853357,0.558309,0.659924
1.096901,1.143804,1.375285,1.077052,1.218931,1.085082,1.118922,0.905627,1.409174,0.984797,1.095007,1.114460,1.016500,1.020711,1.189629,1.040908,1.034481,1.100471,1.218289,1.178377,0.988413,1.287410,1.147066,0.973525,1.007916,1.166457,1.326467,1.251090,1.186789,1.128631,1.374533,1.283199
0.875180,1.050411,0.994978,0.911045,1.059523,0.826164,0.931514,0.952719,1.302292,0.704645,0.896253,1.135902,0.668076,0.687212,1.160680,0.863166,0.566754,0.830184,0.958124,1.137733,0.820008,1.215523,1.007010,0.849994,0.968583,0.753996,1.027753,0.902152,1.005590,0.861453,1.076665,0.838679
0.676419,0.926340,0.976400,0.887827,0.786878,0.643662,0.700492,0.636432,0.916530,0.629732,0.949231,1.025344,0.620896,0.760132,0.923488,0.771602,0.625796,0.808476,0.917942,0.972607,0.832798,0.896401,0.918067,0.628451,0.725396,0.778549,0.871210,0.902740,0.757854,0.813543,0.761864,0.783566
1.264175,1.058449,1.348139,1.388756,0.988991,0.851961,1.077467,1.315057,1.776481,1.012783,1.178638,1.205581,0.644968,0.956961,1.467224,1.434981,1.057590,1.313819,1.348850,1.275989,0.880178,1.412965,1.205644,0.800576,1.305781,0.908835,1.275811,1.043712,1.136417,1.342254,1.497287,1.308450
1.559859,1.734462,1.935979,1.127921,1.361826,1.372684,1.449668,1.502961,1.421974,0.967997,1.109549,1.817216,0.949954,1.622025,1.113715,1.259327,1.355851,1.193918,1.558028,1.917442,1.106666,1.622735,1.767789,1.356032,1.314596,1.789435,1.279942,1.434649,1.575148,1.568735,1.382903,1.162691
0.841968,0.432124,0.429696,1.071213,0.483279,0.406181,0.359138,0.477337,0.784397,0.642512,0.535344,0.416000,0.722640,0.558228,0.723422,0.806847,0.219524,0.506949,0.795595,0.506872,0.746141,0.730002,0.654575,0.351345,0.760496,0.365909,0.912588,0.411589,0.729224,0.757178,0.949412,0.795350
0.886624,1.056562,1.329421,1.145479,1.121662,0.794298,0.863658,0.853541,1.503852,0.822600,1.343898,1.589515,0.626244,1.114806,1.587212,1.488418,0.926732,1.236394,1.307817,1.075993,1.223960,1.272610,0.861672,1.035684,1.003136,0.958712,0.966896,1.671847,1.233858,1.296974,1.295965,1.483785
0.968721,0.940320,1.521034,1.069246,0.948612,1.012912,1.095641,0.794316,1.320912,0.856070,1.129328,1.219687,1.001279,0.927232,0.953961,1.113527,1.159011,1.129293,1.160635,1.249298,1.193844,1.195471,1.026052,0.717622,0.762887,1.252295,1.200889,1.200095,0.836291,0.968129,1.128018,1.222274
0.904032,0.588636,1.362633,1.270833,0.814397,1.023139,0.636168,0.402158,1.160935,1.006098,1.002978,1.048300,0.770875,0.305589,0.540137,1.106930,1.091628,1.179666,1.262442,1.094125,0.895845,1.143156,0.963626,0.442525,0.409844,1.279141,1.027949,0.725563,0.657833,0.669423,0.605894,1.319788
1.107793,1.358248,1.186713,1.178256,1.379503,1.139839,1.285204,1.153658,1.522828,0.957548,1.311396,1.535523,1.044675,1.238858,1.289016,1.011201,0.979858,0.907149,1.328437,1.077502,0.938896,1.458354,0.911424,1.104897,0.941532,1.055813,1.229303,1.398266,1.125329,1.163191,1.310281,1.368385
1.296179,1.099090,1.050425,1.202871,1.401737,1.106698,0.492331,1.190769,1.008203,1.200684,0.944193,0.842023,0.777337,0.851150,0.793938,1.083196,1.092287,1.187506,1.486220,1.466365,1.165777,1.513313,1.427297,1.263852,1.107680,1.335590,1.486283,1.352014,1.206648,1.292414,0.785124,0.983262
1.010417,0.752288,0.903127,0.870113,1.137432,1.045803,1.119859,0.698886,1.188606,0.557496,1.008900,1.176955,0.566481,0.808399,1.183911,1.071662,0.813128,0.936873,0.892787,0.920061,0.984736,0.870739,0.806912,0.736584,0.837058,1.053160,1.080919,0.871441,0.947098,0.847235,1.056164,0.786511
0.969610,1.160602,1.326610,1.051080,1.100854,0.982926,1.155011,0.947314,1.361228,0.898149,1.270315,1.386035,0.851385,1.052822,1.262514,1.031507,1.027520,0.924935,1.181291,1.178866,1.015126,1.150528,1.094637,0.990210,1.032289,1.103735,1.233993,1.296516,1.150322,1.133874,1.117316,1.104511
0.803116,0.889412,1.026413,0.749076,0.840308,0.740805,0.793499,0.567856,0.802725,0.758100,0.852192,1.052306,0.755712,0.750239,0.900987,0.634400,0.780993,0.634618,0.909945,1.065040,0.902205,0.830685,0.807997,0.746396,0.609949,0.994566,0.849283,0.800007,1.001707,0.830547,0.856125,0.896174
1.025454,1.130502,1.489221,1.017579,1.088786,0.962552,1.042330,0.939238,1.509018,0.961276,1.165282,1.230835,0.839960,0.952868,1.230522,1.099475,0.973300,1.042915,1.262417,1.276821,1.025757,1.196378,1.186056,1.058338,1.157280,1.160145,1.281128,1.212203,1.273350,1.073093,1.206709,1.240821
1.540977,1.184997,1.037653,1.382109,1.625797,1.220955,1.105589,0.831673,1.577347,0.790582,1.524126,1.136735,1.226469,0.824221,1.249302,1.486892,0.750529,1.116741,1.375933,1.234056,1.395982,1.340082,1.752661,0.853695,1.264595,1.648916,1.305853,1.358324,1.483461,0.948827,1.265412,1.391528
0.880328,0.518929,1.156695,0.507475,0.641270,0.565029,0.595549,0.759630,1.572960,0.910324,0.606988,0.823272,0.731263,0.498172,1.115235,0.775789,0.957162,0.875132,0.745447,0.877098,0.906375,0.971429,1.479465,1.057279,0.762341,0.967928,0.899414,0.725964,0.917327,0.524144,1.040648,0.860864
1.131520,1.140481,1.647687,0.935474,1.240018,1.188731,0.907486,0.727773,1.734076,0.958129,1.124493,0.983085,0.765678,0.724486,1.246756,1.086582,0.839540,1.222674,1.221094,1.297146,1.045924,1.281893,1.509238,1.267263,1.077279,0.933823,1.346731,1.113064,1.534160,1.090042,0.959817,1.469802
1.023028,0.652828,1.346137,1.101705,0.685084,0.735181,0.765337,0.782337,1.274780,0.915808,0.794070,0.708215,0.875183,0.510230,1.162755,0.904410,1.060300,0.482804,1.178025,0.769025,1.023802,1.238642,1.362618,1.233119,1.130818,0.857315,1.310417,1.022544,0.801148,0.718012,1.255373,1.159576
0.459677,0.787009,1.328706,0.949494,1.114600,1.073171,0.817890,0.916104,0.969346,0.568732,0.497326,0.761701,0.346861,0.830427,0.912456,0.799825,0.273191,0.874318,1.271672,0.659535,0.602201,0.748880,0.892957,0.592730,0.930390,1.009416,0.473307,0.418201,1.188105,0.422644,0.711103,1.311434
1.008579,0.826665,1.346263,0.808543,0.624828,0.698646,0.468431,1.099668,1.563450,1.240403,0.920949,0.383736,0.665184,0.143923,0.541411,1.083630,0.828788,0.317557,0.820744,1.071691,1.154678,1.077169,1.517217,0.744007,1.363561,1.411095,1.073717,0.901975,1.259137,0.761849,0.733703,1.022334
0.935709,0.966849,1.006173,0.649038,0.698971,0.871831,0.897250,0.720846,1.269984,0.619532,0.657697,1.000252,0.599281,0.647945,0.944160,0.994918,0.866915,0.697138,0.816076,1.111108,0.864309,1.197296,0.643123,0.979745,0.845162,0.828575,1.039094,1.174766,1.093103,0.763449,0.952258,1.056000
